ID_NUMBER,FACILITY_NAME,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,ACTIVE_SITE,OPERATING_TSDF,NAICS_CODE
GAR000062935,"SOUTHERN INDUSTRIAL CHEMICALS, INC. DBA SIC TECHNOLOGIES",------,SQG,1450 MARIETTA BLVD. NW,ATLANTA,GA,30318,33.80138,-84.435898,2  ,H----,------         ,325998
GAR000062935,"SOUTHERN INDUSTRIAL CHEMICALS, INC. DBA SIC TECHNOLOGIES",------,SQG,1450 MARIETTA BLVD. NW,ATLANTA,GA,30318,33.80138,-84.435898,2  ,H----,------         ,325611
GAR000002402,CADILLAC PRODUCTS PACKAGING CORPORATION,------,SQG,271 CADILLAC PKWY,DALLAS,GA,30157,33.901166,-84.801995,2  ,H----,------         ,32311
GAR000077776,AAA COOPER TRANSPORTATION,------,VSQG,5526 EXPORT BLVD,SAVANNAH,GA,31408,32.121299,-81.172795,3  ,H----,------         ,
GAD981234479,PLASMET E-SOLUTIONS LLC,------,VSQG,1415 CONSTITUTION RD,ATLANTA,GA,30316-4605,33.68898,-84.330095,3  ,H----,------         ,42393
GAD981230386,"COOK COUNTY FORD, INC.",------,SQG,1000 SOUTH HUTCHINSON AVE,ADEL,GA,31620,31.12242,-83.417715,2  ,H----,------         ,44111
GAR000074294,"MEDSOURCE TRENTON, LLC /A DOWNSTREAM SUBSIDIARY OF ACCELLENT INC/DBA LAKE REGION",------,SQG,395 SOUTH INDUSTRIAL BLVD,TRENTON,GA,30752,34.877143,-85.501121,2  ,H----,------         ,
GAR000016691,ROCKWELL COLLINS INC,------,SQG,5159 SOUTHRIDGE PKWY,ATLANTA,GA,30349-5966,33.617074,-84.425403,2  ,H----,------         ,811210
GAR000026732,SAM'S CLUB #6204,------,VSQG,450 NORMAN DR,VALDOSTA,GA,31601,30.833057,-83.320902,3  ,H----,------         ,455211
GAR000009498,SAM'S CLUB #6409,------,VSQG,1940 MOUNTAIN IND BLVD,TUCKER,GA,30084,33.855608,-84.200241,3  ,H----,------         ,455211
GAR000009365,SAM'S CLUB #8287,------,VSQG,7325 JONESBORO RD,ATLANTA,GA,30260,33.586212,-84.338624,3  ,H----,------         ,455211
GAD981236599,AUTONATION CHRYSLER DODGE JEEP RAM SOUTH COLUMBUS,------,VSQG,2201 VICTORY DR,COLUMBUS,GA,31903,32.44063,-84.965496,3  ,H----,------         ,44111
GAD981223274,CHRYSLER DODGE JEEP RAM SOUTH SAVANNAH,------,VSQG,8701 ABERCORN  STREET,SAVANNAH,GA,31406,31.989057,-81.130942,3  ,H----,------         ,44111
GAD030035356,BAYER CROPSCIENCE - WOODBINE PLANT,------,Other,5954 UNION CARBIDE ROAD,WOODBINE,GA,31569,30.873611,-81.581944,N  ,-----,------         ,32532
GAD981476088,ONE HOUR PERSONALIZING CLEANERS,------,VSQG,5065 MEMORIAL DR,STONE MOUNTAIN,GA,30083,33.793301,-84.227357,3  ,H----,------         ,81232
GAD981237829,GEORGIA POWER - GENERAL OFFICE,------,VSQG,241 RALPH MCGILL BOULEVARD  NE,ATLANTA,GA,30308,33.76419,-84.381867,3  ,H----,------         ,551114
GAD984322842,WALMART SUPERCENTER #1011,------,SQG,434 S COLUMBIA AVE,RINCON,GA,31326,32.275197,-81.228749,2  ,H----,------         ,455211
GAR000058321,ADIENT,------,VSQG,1700 SOUTH  PROGRESS  PKWY,WEST POINT,GA,31833,32.86023,-85.125314,3  ,H----,------         ,33636
GAR000040295,HOLLAND,------,VSQG,4700 HIGHWAY 42,ELLENWOOD,GA,30294,33.612354,-84.305114,3  ,H----,------         ,484122
GAR000085126,WILCOR GRAPHICS,------,Other,6364 WARREN DRIVE,NORCROSS,GA,30093,33.907699,-84.218882,N  ,-----,------         ,
GAR000057125,SOUTHEAST EMULSIONS – PERRY LIQUID TERMINAL,------,Other,115 INDUSTRIAL PARK DR,PERRY,GA,31069,32.458982,-83.771147,N  ,-----,------         ,42471
GAR000057125,SOUTHEAST EMULSIONS – PERRY LIQUID TERMINAL,------,Other,115 INDUSTRIAL PARK DR,PERRY,GA,31069,32.458982,-83.771147,N  ,-----,------         ,324121
GAR000063792,CVS PHARMACY #2106,------,Other,3544 CANTON HIGHWAY,MARIETTA,GA,30066,,,N  ,-----,------         ,44611
GAD981022064,"QUALA SERVICES, LLC",------,VSQG,1222 METRO DRIVE,COLUMBUS,GA,31907,32.470821,-84.925595,3  ,H----,------         ,48849
GAD981226079,KAMIN LLC   -  DIXIE MINE,------,VSQG,844 BUCKHORN LAKE RD,TOOMSBORO,GA,31090,32.827539,-83.03128,3  ,H----,------         ,212323
GAR000042069,GEORGIA POWER - PLANT MCINTOSH COMBINED CYCLE,------,SQG,900 OLD AUGUSTA ROAD CENTRAL,RINCON,GA,31326,32.358757,-81.179307,2  ,H----,------         ,221112
GAR000041970,ENGINEERED FABRICATION INC,------,VSQG,1131 OCONEE INDUSTRIAL BLVD,WATKINSVILLE,GA,30677,33.859091,-83.399705,3  ,H----,------         ,332999
GAR000050211,CDJR HYUNDAI GENESIS BRUNSWICK,------,VSQG,5400 ALTAMA   AVENUE,BRUNSWICK,GA,31525,31.225683,-81.477354,3  ,H----,------         ,44111
GAR000084863,MONTEZUMA MAIN POST OFFICE,------,SQG,110 CABOT ST.,MONTEZUMA,GA,31063,32.300122,-84.029391,2  ,H----,------         ,
GAD981224454,KROGER  #011-0328,------,VSQG,660 NORTH AVE,MACON,GA,31211,32.849195,-83.625121,3  ,H----,------         ,445110
GAD981237118,THE NUTRASWEET COMPANY,------,Other,1762 LOVERS LANE,AUGUSTA,GA,30901,33.454548,-81.936043,N  ,--A--,------         ,325199
GAR000027144,SAM'S CLUB #8158,------,VSQG,9464 MAIN STREET,WOODSTOCK,GA,30188,34.101351,-84.519369,3  ,H----,------         ,455211
GAR000050138,ANTHONY FOREST PRODUCTS LLC,------,VSQG,256 EDISON ROAD,WASHINGTON,GA,30673,33.709923,-82.751628,3  ,H----,------         ,321213
GAR000078956,SWISHER SAVANNAH,------,Other,146 PIPEMAKER CIRCLE,POOLER,GA,31322,,,N  ,-----,------         ,
GAR000076935,OLD BISCAYNE DESIGNS,------,SQG,123 INDUSTRIAL BLVD,AMERICUS,GA,31719,32.113363,-84.208122,2  ,H----,------         ,
GAD084910389,COLONIAL PIPELINE COMPANY - ATLANTA JUNCTION FACILITY,------,VSQG,3925 ANDERSON FARM RD,AUSTELL,GA,30106,33.856667,-84.63,3  ,H----,------         ,48691
GAD981024714,HAWKINS INC - SWAINSBORO,------,VSQG,184 E MEADOWLAKE PARKWAY,SWAINSBORO,GA,30401,32.576042,-82.324331,3  ,H----,------         ,424690
GAD981264583,SHAW INDUSTRIES GROUP INC PLANT 67,------,VSQG,89 WESTVIEW DR,LAFAYETTE,GA,30728,34.681971,-85.304464,3  ,H----,------         ,31311
GAD984321547,MILLER ZELL,------,VSQG,4750 FREDERICK DRIVE SW,ATLANTA,GA,30336,33.765977,-84.538683,3  ,H----,------         ,32311
GAR000062836,KOPPERS PERFORMANCE CHEMICALS INC (R&D BLDG #2),------,VSQG,1143 ANNE ST,GRIFFIN,GA,30224,33.234152,-84.277929,3  ,H----,------         ,32532
GAR000037358,ROBERT BOSCH LLC (AT2),------,VSQG,"6555 FULTON INDUSTRIAL BLVD,   SUITE 100",ATLANTA,GA,30336,33.789875,-84.496224,3  ,H----,------         ,49311
GAR000037358,ROBERT BOSCH LLC (AT2),------,VSQG,"6555 FULTON INDUSTRIAL BLVD,   SUITE 100",ATLANTA,GA,30336,33.789875,-84.496224,3  ,H----,------         ,56191
GAR000078923,MARSHALLS DISTRIBUTION CENTER,------,SQG,2300 MILLER ROAD,DECATUR,GA,30035,33.718345,-84.183077,2  ,H----,------         ,
GAD981237225,AZS CORPORATION,------,Other,762 MARIETTA BLVD,ATLANTA,GA,30318,33.775159,-84.426105,N  ,-----,------         ,325510
GAD981237225,AZS CORPORATION,------,Other,762 MARIETTA BLVD,ATLANTA,GA,30318,33.775159,-84.426105,N  ,-----,------         ,325613
GAR000078642,B & G  EQUIPMENT COMPANY,------,Other,135 REGION SOUTH DR,JACKSON,GA,30233,33.195186,-84.055872,N  ,-----,------         ,
GAR000069187,WALGREENS DRUG STORE 17791,------,VSQG,2435 JEFFERSON ROAD,ATHENS,GA,30607,33.994941,-83.439528,3  ,H----,------         ,44611
GAD000612713,GEORGIA POWER - CENTRAL GEORGIA HYDRO,------,VSQG,140 WALLACE DAM ROAD  (OFF HIGHWAY 16 ),EATONTON,GA,31024,33.344658,-83.153621,3  ,H----,------         ,221112
GAD051033710,GEORGIA POWER - PLANT KRAFT,------,VSQG,110 CROSSGATE ROAD,PORT WENTWORTH,GA,31407,32.148692,-81.165126,3  ,H----,------         ,221112
GAR000074484,DIVERSIFIED RECYCLING OF GEORGIA INC,------,Other,5785 BROOK HOLLOW PKWY   STE C,NORCROSS,GA,30071,,,N  ,-----,------         ,
GAR000079038,FOWLER WATERPROOFING SUPPLY,------,SQG,3335 MONTREAL STATION,TUCKER,GA,30084,33.834996,-84.252022,2  ,H----,------         ,
GAD980844377,GEORGIA POWER - OLIVER DAM,------,LQG,1000 MUNICIPAL ARENA ROAD,COLUMBUS,GA,31904,32.452682,-84.993284,1  ,H----,------         ,221111
GAD000612895,GEORGIA POWER - PLANT BRANCH,------,VSQG,1100 MILLEDGEVILLE ROAD,MILLEDGEVILLE,GA,31061,33.197966,-83.295108,3  ,H----,------         ,221112
GAD984315499,CALIBER COLLISION CENTERS - DECATUR,------,VSQG,2995 E PONCE DE LEON AVE,DECATUR,GA,30030,33.784224,-84.271183,3  ,H----,------         ,811121
GAR000042101,WALMART SUPERCENTER #5482,------,VSQG,201 WAL-MART DRIVE,EATONTON,GA,31024,33.296271,-83.386716,3  ,H----,------         ,455211
GAD003294774,MAGNA SEATING OF AMERICA INC,------,VSQG,317 TEMPLE AVE,NEWNAN,GA,30263,33.384917,-84.816431,3  ,H----,------         ,33639
GAR000076943,GIRO PACK  INC,------,LQG,2305 INDUSTRIAL LANE,VIDALIA,GA,30474,32.196942,-82.38375,1  ,H----,------         ,
GAR000078295,GANDER MOUNTAIN  #307,------,Other,1200 SCENIC  HWY,LAWRENCEVILLE,GA,30045,33.917082,-84.000235,N  ,-----,------         ,
GAD981243264,WELLSTAR  NORTH FULTON HOSPITAL,------,SQG,3000 HOSPITAL BLVD,ROSWELL,GA,30076,34.060976,-84.319265,2  ,H----,------         ,622110
GAR000078717,RELIANT EMERGENCY SPECIALTIES INC,------,VSQG,342 CHASTAIN ST SE,ATLANTA,GA,30312,33.745258,-84.363759,3  ,H----,------         ,
GAR000078519,CLOUDBLUE,------,Other,185 SOUTHSIDE INDUSTRIAL PKWY   SE,ATLANTA,GA,30354,33.652161,-84.378396,N  ,H---S,------         ,
GAR000015388,PELICAN,------,Other,5169 PELICAN DRIVE,ATLANTA,GA,30349,33.61672,-84.423605,N  ,-----,------         ,488510
GAR000082271,"R.E. CARROLL, INC.",------,VSQG,1507 BYRON STREET,DALTON,GA,30721,34.763472,-84.942842,3  ,H----,------         ,
GAR000035766,TYSON POULTRY INC - BOLIVAR FEEDMILL,------,VSQG,4845 HWY 411 NE,FAIRMOUNT,GA,30139,,,3  ,H----,------         ,311119
GAR000077990,PEP BOYS STORE   #1682,------,VSQG,7750 MCGINNIS FERRY RD,SUANEE,GA,30024,34.041697,-84.078955,3  ,H----,------         ,
GAR000043711,PRINTPACK-CORPORATE SERVICES BUILDING,------,VSQG,5 BARBER INDUSTRIAL CT,VILLA RICA,GA,30180,33.739489,-84.950516,3  ,H----,------         ,33271
GAR000043711,PRINTPACK-CORPORATE SERVICES BUILDING,------,VSQG,5 BARBER INDUSTRIAL CT,VILLA RICA,GA,30180,33.739489,-84.950516,3  ,H----,------         ,54171
GAD000616565,BUCKEYE SE TERMINALS LP - DORAVILLE II TERMINAL,------,VSQG,2797 WOODWIN RD,DORAVILLE,GA,30360,33.917129,-84.27491,3  ,H----,------         ,49319
GAR000043471,WALMART SUPERCENTER #1122,------,SQG,3886  HIGHWAY 17 S,EASTANOLLE ,GA,30577,34.611441,-83.360298,2  ,H----,------         ,455211
GAR000009399,SAMS CLUB #8211,------,VSQG,6995 CONCOURSE PKWY,DOUGLASVILLE,GA,30134,33.73014,-84.763449,3  ,H----,------         ,455211
GAD981218613,HARRELLS CLEANERS LLC,------,VSQG,207 WEST BATTLE ST,LAGRANGE,GA,30240,33.042078,-85.033031,3  ,H----,------         ,81232
GAR000062125,FEDERAL EXPRESS – EALN,------,VSQG,4644 SOUTHPARK BLVD,ELLENWOOD,GA,30294,,,3  ,H----,------         ,492110
GAR000070151,WALGREENS DRUG STORE 17245,------,VSQG,4621 NORTH SHALLOWFORD ROAD,DUNWOODY,GA,30338,33.92516,-84.308452,3  ,H----,------         ,44611
GA0000146530,ROBERT BOSCH LLC ( AT1),------,VSQG,855 CAMP CREEK PARKWAY,ATLANTA,GA,30336,33.723937,-84.573077,3  ,H----,------         ,49311
GAR000057356,NEPCO EGG OF GEORGIA LLC,------,Other,469 RONTHOR DR,SOCIAL CIRCLE,GA,30025,,,N  ,-----,------         ,49313
GAR000057554,HAWKINSVILLE COTTON MILL,------,Other,100 SOUTH HOUSTON STREET,HAWKINSVILLE,GA,31036,,,N  ,-----,------         ,531311
GAR000002907,WALMART SUPERCENTER #1227,------,VSQG,260 BOBBY JONES EXPRESSWAY,AUGUSTA,GA,30907,33.506712,-82.091952,3  ,H----,------         ,455211
GAR000069989,WALGREENS DRUG STORE 17611,------,VSQG,802 NATHAN DEAN BYPASS,ROCKMART,GA,30153,34.010286,-85.036895,3  ,H----,------         ,44611
GAR000073031,KROGER  #011-0425,------,VSQG,5928 ZEBULON RD,MACON,GA,31210,32.879712,-83.747593,3  ,H----,------         ,
GAR000094748,20/20 CUSTOM MOLDED PLASTICS,------,VSQG,960 ALMON ROAD,COVINGTON,GA,30014,33.628302,-83.945793,3  ,H----,------         ,
GAR000083592,GOLDEN ISLES TERMINAL WHARF,------,VSQG,125 MARINE TERMINAL DR.,SAVANNAH,GA,31405,32.077849,-81.06621,3  ,H----,------         ,
GAR000036962,WALMART SUPERCENTER  #1340,------,VSQG,5401 FAIRINGTON RD,LITHONIA,GA,30038,33.702831,-84.15806,3  ,H----,------         ,455211
GAD008212409,ESCAMBIA TREATING COMPANY INC,------,Other,131 E BENNETT ST,CAMILLA,GA,31730,31.223147,-84.205559,N  ,-----,------         ,
GAD981269152,"AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE,  INC.",------,VSQG,2677 BUFORD HWY,BROOKHAVEN,GA,30324,33.827111,-84.347424,3  ,H----,------         ,56291
GAD981269152,"AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE,  INC.",------,VSQG,2677 BUFORD HWY,BROOKHAVEN,GA,30324,33.827111,-84.347424,3  ,H----,------         ,54169
GAD981269152,"AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE,  INC.",------,VSQG,2677 BUFORD HWY,BROOKHAVEN,GA,30324,33.827111,-84.347424,3  ,H----,------         ,54138
GAR000050484,ADCO PROFESSIONAL PRODUCTS LLC,------,VSQG,1706 LEDO RD,ALBANY,GA,31707,31.622785,-84.186012,3  ,H----,------         ,325612
GAR000069666,WALGREENS 17795,------,VSQG,3537 HWY 84,BLACKSHEAR,GA,31516-1859,31.295564,-82.252884,3  ,H----,------         ,44611
GAR000001032,TYSON FARMS INC,------,VSQG,1151 EAST PINE STREET,VIENNA,GA,31092,32.094889,-83.768361,3  ,H----,------         ,311615
GAR000057836,CONSTRUCTION SERVICES,------,Other,9340 INDUSTRIAL TRACE,ALPHARETTA,GA,30004,,,N  ,-----,------         ,23816
GA0000022954,ATRIUM HEALTH NAVICENT WAREHOUSE,------,Other,4269 CAVALIER DRIVE,MACON,GA,31220,,,N  ,-----,------         ,493110
GAR000076893,MOHAWK INDUSTRIES INC - SUGAR VALLEY,------,SQG,3090 SUGAR VALLEY RD,SUGAR VALLEY,GA,30746,34.572802,-85.024655,2  ,H----,------         ,
GAR000053686,FEDERAL EXPRESS – MARI,------,SQG,1675 AIRPORT RD  NW,KENNESAW,GA,30144,,,2  ,H----,------         ,492110
GAR000078857,TOPPAN USA INC,------,LQG,603 REHOBOTH ROAD,GRIFFIN,GA,30224,33.224119,-84.20488,1  ,H----,------         ,
GAD000735928,MPLX TERMINALS LLC - COLUMBUS GA TERMINAL,------,VSQG,5030 MILLER ROAD,COLUMBUS,GA,31909,32.522636,-84.905335,3  ,H----,------         ,42471
GAR000068668,DBA RITE AID #1673,------,VSQG,715 WEST FOURTH STREET,ADEL,GA,31620,31.136878,-83.440439,3  ,H----,------         ,44611
GAD000222083,ENSCO ENVIRONMENTAL SERVICES,-----H,Other,1015 SOUTH HARRIS ST,DALTON,GA,30720,34.756214,-84.956686,N  ,-PA--,------         ,56291
GAD000937862,GEORGIA POWER - BARTLETTS FERRY,------,VSQG,1563 BARTLETTS FERRY ROAD,FORTSON,GA,31808,32.6702,-85.072517,3  ,H----,------         ,221112
GAD980600340,GEORGIA ENVIRONMENTAL SPECIALISTS INC,------,Transporter,1758 NOLAN CT,MORROW,GA,30260,33.56766,-84.336969,N  ,H----,------         ,56291
GAD980600340,GEORGIA ENVIRONMENTAL SPECIALISTS INC,------,Transporter,1758 NOLAN CT,MORROW,GA,30260,33.56766,-84.336969,N  ,H----,------         ,562219
GAD980600340,GEORGIA ENVIRONMENTAL SPECIALISTS INC,------,Transporter,1758 NOLAN CT,MORROW,GA,30260,33.56766,-84.336969,N  ,H----,------         ,54162
GAD980600340,GEORGIA ENVIRONMENTAL SPECIALISTS INC,------,Transporter,1758 NOLAN CT,MORROW,GA,30260,33.56766,-84.336969,N  ,H----,------         ,562119
GAD065365603,SNYDER BROTHERS COMPANY INC,------,Other,5 YEARWOOD STREET,TOCCOA,GA,30577,34.570723,-83.341973,N  ,-----,------         ,32551
GAR000010512,GCP  APPLIED TECHNOLOGIES INC,------,VSQG,6606 MARSHALL BLVD,LITHONIA,GA,30058,33.735587,-84.118581,3  ,H----,------         ,325998
GAR000087353,PREMIUM WATERS INC,------,Other,675 THOMPSON DR,DOUGLAS,GA,31535,31.506054,-82.888954,N  ,-----,------         ,
GAD097799290,MPLX TERMINALS LLC - MACON TERMINAL,------,VSQG,2445 ALLEN RD,MACON,GA,31216,32.740908,-83.653947,3  ,H----,------         ,42471
GAD991302514,MARTA HAMILTON BLVD GARAGE,------,VSQG,3385 HAMILTON BOULEVARD,ATLANTA,GA,30354,33.661757,-84.387435,3  ,H----,------         ,485111
GAR000041020,WALMART SUPERCENTER #855,------,VSQG,4735 JONESBORO ROAD,UNION CITY,GA,30291,33.568542,-84.539218,3  ,H----,------         ,455211
GAR000026963,WALMART SUPERCENTER #2630,------,VSQG,1100 NORTH  FIRST  STREET,JESUP,GA,31545,31.619448,-81.871534,3  ,H----,------         ,455211
GAD981221112,WALMART NEIGHBORHOOD MARKET #2699,------,VSQG,1435 THOMPSON BRIDGE RD,GAINESVILLE,GA,30501,34.32685,-83.835506,3  ,H----,------         ,455211
GAR000020412,WALMART SUPERCENTER #2733,------,VSQG,1009 ST PATRICKS DR,PERRY,GA,31069,32.473415,-83.741869,3  ,H----,------         ,455211
GAR000060764,MCC ENVIRONMENTAL,------,Other,2852 BROOKLET LEEFIELD RD,BROOKLET,GA,30415,,,N  ,-----,------         ,42193
GAR000078881,SWISHER HYGIENE,------,Other,1356 WARREN WILLIAMS ROAD,COLUMBUS,GA,31901,,,N  ,-----,------         ,
GAR000078899,SWISHER HYGIENE,------,Other,642 CORDELL DRIVE,COLLEGE PARK,GA,30349,,,N  ,-----,------         ,
GAR000071001,MOBIS ALABAMA LLC - GEORGIA PLANT,------,VSQG,7001 KIA PKWY,WEST POINT,GA,31833,32.930198,-85.115116,3  ,H----,------         ,33639
GAR000091025,PUBLIX SUPERMARKET  1690 MATT TOWN CENTER,------,VSQG,5310 MATT HIGHWAY,CUMMING,GA,30028,34.299779,-84.150525,3  ,H----,------         ,
GAR000073569,WALMART SUPERCENTER #5814,------,VSQG,2200 HOLLY SPRINGS PKWY,HOLLY SPRINGS,GA,30115,34.170724,-84.503174,3  ,H----,------         ,
GAR000078808,WALMART NEIGHBORHOOD MARKET #5907,------,VSQG,4909 BUENA VISTA ROAD,COLUMBUS,GA,31907,32.464729,-84.898636,3  ,H----,------         ,
GAR000026831,WALMART DISTRIBUTION CENTER #6054,------,SQG,385 CALLAWAY CHURCH RD,LAGRANGE,GA,30241,33.029224,-84.965135,2  ,H----,------         ,493110
GAD066468521,BUCKEYE SE TERMINALS LP - ATLANTA TERMINAL,------,VSQG,2970 PARROTT AVE NW,ATLANTA,GA,30318,33.808543,-84.483668,3  ,H----,------         ,49319
GAR000079012,REFRESCO BEVERAGES US INC,------,VSQG,1001 10TH  AVENUE,COLUMBUS,GA,31901,32.467471,-84.979718,3  ,H----,------         ,
GAR000058396,LANATECH FREEDOM PINES,------,VSQG,535 COMMERCE DRIVE,SOPERTON,GA,30457,32.401305,-82.624597,3  ,H----,------         ,325193
GAR000025916,GULFSTREAM AEROSPACE CORPORATION,------,SQG,141 KNOWLTON WAY,SAVANNAH,GA,31408,32.150163,-81.231059,2  ,H----,------         ,336411
GAR000064204,WILLIAMS PAINT RECYCLING - MURPHY AVENUE ATLANTA,------,Other,1820 MURPHY AVE,ATLANTA,GA,30310,,,N  ,-----,------         ,42495
GAR000061358,WIS BRANDS CO DBA-WILLIAMS PAINT RECYCLING CO,------,Other,2479 SULLIVAN RD,COLLEGE PARK,GA,30337,,,N  ,-----,------         ,23521
GAR000004440,WALMART SUPERCENTER #2360,------,Other,4725 ASHFORD-DUNWOODY,DUNWOODY,GA,30338,33.940329,-84.338286,N  ,-----,------         ,455211
GAR000072249,EVONIK CORPORATION AT AMWARE WAREHOUSE,------,VSQG,650 SELIG DRIVE,ATLANTA,GA,30336,33.748543,-84.545791,3  ,H----,------         ,
GAD003302031,OCCIDENTAL CHEMICAL CORP,------,VSQG,1620 MARVIN GRIFFIN RD,AUGUSTA,GA,30906,33.394683,-81.992226,3  ,H----,------         ,32518
GAR000031906,WALMART SUPERCENTER #3461,------,SQG,2717 HWY 54 WEST,PEACHTREE CITY,GA,30269,33.4069,-84.569655,2  ,H----,------         ,455211
GAR000061143,"CSX TRANSPORTATION, INC.",------,Other,EAST BROAD AND MAGNOLIA,JESSUP,GA,31545,31.601376,-81.887441,N  ,-----,------         ,482111
GAR000048066,WELLSTAR SPALDING REGIONAL HOSPITAL INC,------,SQG,601 SOUTH 8TH STREET,GRIFFIN,GA,30224,33.238944,-84.265716,2  ,H----,------         ,62211
GAR000083089,HECKLER & KOCH INC.,------,VSQG,5175 CARGO DRIVE,COLUMBUS,GA,31907,32.510021,-84.84738,3  ,H----,------         ,
GAR000035782,TYSON POULTRY INC PROCESSING PLANT,------,VSQG,340 W MAPLE ST,CUMMING,GA,30040,,,3  ,H----,------         ,311615
GAD981476021,SPALDING FOUR LLC,------,Other,6395-A SPALDING DR,NORCROSS,GA,30092,33.969706,-84.254918,N  ,-----,------         ,53112
GAR000070912,BAGCRAFTPAPERCON,------,VSQG,6448 BEST FRIEND,NORCROSS,GA,30071,33.917554,-84.224818,3  ,H----,------         ,32222
GAR000070979,HARD LABOR CREEK STATE PARK,------,Other,5 HARD LABOR CREEK ROAD,RUTLEDGE,GA,30663,,,N  ,-----,------         ,92412
GAR000071092,"V & M FOODS & GAS, INC.",------,Other,3441 WRIGHTSBORO ROAD,AUGUSTA,GA,30909,,,N  ,-----,------         ,
GAR000074286,MAS ASB COGEN LLC LANDFILL GAS CLEANING FACILITY,------,VSQG,3330 MORELAND AVENUE,CONLEY,GA,30288,33.636668,-84.319109,3  ,H----,------         ,
GAR000079129,O'REILLY AUTO PARTS #1439,------,VSQG,489 EAST FRANKLIN,HARTWELL,GA,30643,34.354498,-82.915713,3  ,H----,------         ,
GAR000061515,XPO LOGISTICS FREIGHT  INC  -  NAA,------,SQG,3018 SYLVESTER RD,ALBANY,GA,31705,31.573811,-84.073464,2  ,H----,------         ,484122
GAD981022197,MARTA LAREDO FACILITY,------,VSQG,277 LAREDO DRIVE,DECATUR,GA,30030,33.78167,-84.269212,3  ,H----,------         ,485111
GAR000071829,WALMART NEIGHBORHOOD MARKET #5813,------,VSQG,3851 EVANS TO LOCKS ROAD,MARTINEZ,GA,30907,33.553889,-82.063305,3  ,H----,------         ,
GAR000083576,FALTEC AMERICA INC,------,SQG,500-B SOHO DR,ADAIRSVILLE,GA,30103,34.380419,-84.905747,2  ,H----,------         ,
GAR000078626,WELLSTAR ATLANTA MEDICAL CENTER SOUTH,------,SQG,1170 CLEVELAND AVE,EAST POINT,GA,30344,33.681457,-84.425754,2  ,H----,------         ,
GAD079374260,KM PHOENIX HOLDINGS - DORAVILLE #3 TERMINAL,------,VSQG,6430 NEW PEACHTREE ROAD,DORAVILLE,GA,30340,33.90694,-84.27419,3  ,H----,------         ,49319
GAR000009704,BURGESS PIGMENT CO INC,------,VSQG,525 BECK BLVD,SANDERSVILLE,GA,31082,32.97363,-82.823151,3  ,H----,------         ,
GAR000027623,EM-CO METAL PRODUCTS INC,------,Other,1229 HWY 23 S,TWIN CITY,GA,30471,,,N  ,-----,------         ,
GAR000019216,KRAFT POWER CORPORATION,------,Other,675-A PROGRESS CENTER AVE,LAWRENCEVILLE,GA,30043-4809,,,N  ,-----,------         ,
GAR000013250,REMEL CARR SCARABOROUGH MICRO,------,Other,5342 PANOLA IND BLVD,DECATUR,GA,30035,,,N  ,-----,------         ,
GAR000054049,LIGHTING RESOURCES LLC,------,Transporter,2260 MOON STATION COURT NW,KENNESAW,GA,30144,34.033014,-84.616589,N  ,H----,------         ,56292
GAD981216559,INTERFOR - THOMASTON DIVISION,------,VSQG,75 BEN HILL RD,THOMASTON,GA,30286,32.93027,-84.277057,3  ,H----,------         ,32111
GAR000033035,GPM / A DIVISION OF TENCARVA MACHINERY,------,VSQG,110 GATEWAY DR,MACON,GA,31210,32.927757,-83.709729,3  ,H----,------         ,42385
GAR000033035,GPM / A DIVISION OF TENCARVA MACHINERY,------,VSQG,110 GATEWAY DR,MACON,GA,31210,32.927757,-83.709729,3  ,H----,------         ,42383
GAR000072520,WELLSTAR PAULDING MEDICAL CENTER,------,SQG,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,33.900932,-84.770175,2  ,H----,------         ,
GA0000297408,CIRCLE K #1259,------,Other,830 NORTH MAIN STREET,HIAWASSEE,GA,30546,,,N  ,-----,------         ,44711
