data_source,site_name,site_address,site_city,site_county,site_latitude,site_longitude,undesirable_activity
google_places,Milt Miller Field at Worth County Stadium,"304 East Street, Sylvester",,,31.5330172,-83.82838819999999,excessive_light
google_places,Sylvester Airport-Syv,"216 Airport Road, Sylvester",,,31.5561131,-83.89260519999999,excessive_noise
google_places,Massey Glass Co,"3732 U.S. 82 West, Tifton",,,31.4436966,-83.5770589,auto_repair_station
google_places,Full Line Exhaust Inc,"197 Upper Ty Ty Road, Tifton",,,31.4799822,-83.576871,auto_repair_station
google_places,South Georgia Cycle Works,"146 Upper Ty Ty Road, Tifton",,,31.4806141,-83.57147739999999,auto_repair_station
google_places,The cop shop,"4618 U.S. 82, Ty Ty",,,31.4714808,-83.6494519,auto_repair_station
google_places,Lindsey's Tire & Towing,"4614 U.S. 82, Ty Ty",,,31.47149439999999,-83.6498048,auto_repair_station
google_places,SCRAT Diesel LLC Mobile Truck Repair,"6 Ilene Glover Road, Ty Ty",,,31.4610709,-83.6409244,auto_repair_station
google_places,All-Purpose Tire,"2302 US Highway 41, Tifton",,,31.4825007,-83.51899379999999,auto_repair_station
google_places,David's Diesel Service,"912 Joe Sumner Road, Sumner",,,31.5619625,-83.69627720000001,auto_repair_station
google_places,Miley & Co,"50 Brighton Court, Tifton",,,31.50690499999999,-83.46538799999999,auto_repair_station
google_places,Sinclair’s Mobile Mechanic & Automotive Repair,"143 Hackberry Lane, Ocilla",,,31.5612017,-83.3912211,auto_repair_station
google_places,Tift County Softball Field,"1 Blue Devil Way, Tifton",,,31.4720359,-83.4779679,excessive_light
google_places,Estadio San Bobby,"1 Blue Devil Way, Tifton",,,31.468432,-83.4766873,excessive_light
google_places,NAPA Auto Parts - Brooks Auto Parts,"616 North Irwin Avenue, Ocilla",,,31.6024772,-83.250736,auto_repair_station
google_places,O'Reilly Auto Parts,"523 North Irwin Avenue, Ocilla",,,31.601097,-83.24988979999999,auto_repair_station
google_places,Barfield's Service Station,"410 South Irwin Avenue, Ocilla",,,31.5903672,-83.25045829999999,auto_repair_station
google_places,Walker Auto Shop,"405 East 4th Street, Ocilla",,,31.59373499999999,-83.24581450000001,auto_repair_station
google_places,GERALD'S WINDOW TINTING,United States,,,31.59383269999999,-83.250377,auto_repair_station
google_places,Clark's Off-road,"110 North Irwin Avenue, Ocilla",,,31.5948495,-83.25089349999999,auto_repair_station
google_places,Ocilla Tire & Auto LLC,"300 North Irwin Avenue, Ocilla",,,31.5969341,-83.2506051,auto_repair_station
google_places,Arrowhead Paint&Body,"912 East Frank Road, Ocilla",,,31.6061349,-83.24003069999999,auto_repair_station
google_places,Buddy Nobles Stadium,"149 Chiefton Circle, Ocilla",,,31.58131599999999,-83.23915219999999,excessive_light
google_places,Day's Glass Services,"7153 Georgia 32, Douglas",,,31.54458559999999,-82.93370759999999,auto_repair_station
google_places,American Truck Parts Inc,"250 Robert Harper Road, Douglas",,,31.5391093,-82.9168974,auto_repair_station
google_places,service,"229 Maple Lane, Douglas",,,31.5391171,-82.9671705,auto_repair_station
google_places,Ellis Performance Transmissions,"227 Palmetto Road, Douglas",,,31.5579414,-82.9628524,auto_repair_station
google_places,DK Auto Trim LLC,"470 Mitchell Road, Douglas",,,31.546828,-82.9405556,auto_repair_station
google_places,MAAD Services,"174 Grandview Circle, Douglas",,,31.5142551,-82.92879669999999,auto_repair_station
google_places,NAPA Auto Parts - Brooks Auto Parts,"402 Peterson Avenue South, Douglas",,,31.504547,-82.850053,auto_repair_station
google_places,Anderson Ford,"109 Westgreen Road, Douglas",,,31.5092785,-82.83332039999999,auto_repair_station
google_places,Woody Folsom CDJR of Douglas,"1280 Bowens Mill Road Southeast, Douglas",,,31.4870289,-82.84278880000001,auto_repair_station
google_places,Kenny's Auto & Truck Salvage,"5898 Douglas Braxton Highway, Broxton",,,31.5926979,-82.8544811,auto_repair_station
google_places,Advance Auto Parts,"1504 Peterson Avenue South, Douglas",,,31.4866248,-82.8506328,auto_repair_station
google_places,O'Reilly Auto Parts,"105 Pine Street, Douglas",,,31.4943628,-82.85047399999999,auto_repair_station
google_places,Metro Parts Co,"2118 Douglas Braxton Highway, Douglas",,,31.5339842,-82.8503478,auto_repair_station
google_places,Northside Automotive Co,"204 West Walker Street, Douglas",,,31.5169071,-82.8526368,auto_repair_station
google_places,Morrison's Frame & Body Shop,"495 Ga Connector 206 NW, Douglas",,,31.5379144,-82.8595702,auto_repair_station
google_places,Forest Auto,"2055 U.S. 221, Douglas",,,31.5317787,-82.8147438,auto_repair_station
google_places,Phillips Tire and Auto,"2482 U.S. 221, Douglas",,,31.5365462,-82.8107639,auto_repair_station
google_places,Walmart Auto Care Centers,"1450 Bowens Mill Road Southeast, Douglas",,,31.4847934,-82.84841229999999,auto_repair_station
google_places,"Joe’s Auto Repair, LLC","1301 North Peterson Avenue, Douglas",,,31.52336719999999,-82.85076269999999,auto_repair_station
google_places,Precision Auto Repair,"611 Shirley Avenue, Douglas",,,31.50318099999999,-82.86198,auto_repair_station
google_places,NAPA Auto Parts - Brooks Redistribution Center,"1200 Bowens Mill Road Southwest, Douglas",,,31.489526,-82.864819,auto_repair_station
google_places,Fletcher Oil Company,"958 Bowens Mill Road Southwest, Douglas",,,31.49563779999999,-82.8715667,auto_repair_station
google_places,Courson's Tire Services,"601 East Baker Highway, Douglas",,,31.50166,-82.8434147,auto_repair_station
google_places,Lott's Diesel Services Inc,"3415 Georgia 32, Douglas",,,31.5212994,-82.8947191,auto_repair_station
google_places,Archie Merritt's Tire Specialist,"1701 Peterson Avenue South, Douglas",,,31.4826202,-82.85151669999999,auto_repair_station
google_places,South Georgia Diesel Service,"2140 Georgia 206 Connector, Douglas",,,31.5383159,-82.8161966,auto_repair_station
google_places,AutoZone Auto Parts,"1120 Peterson Avenue South, Douglas",,,31.4947469,-82.8503468,auto_repair_station
google_places,Al's Paint & Body,"211 West Irwin Street W, Douglas",,,31.509674,-82.85191449999999,auto_repair_station
google_places,S & S Mobile Home Supply & Salvage,"2668 U.S. 221 N, Douglas",,,31.5382455,-82.8095956,auto_repair_station
google_places,Sam's Auto Garage,"2755 U.S. 221, Douglas",,,31.540736,-82.81001599999999,auto_repair_station
google_places,Roy's Auto Plus LLC,"276 Tyson Road, Douglas",,,31.5355789,-82.81665939999999,auto_repair_station
google_places,The Babbit Shop,"961 Apaloosa Road, Douglas",,,31.521141,-82.784848,auto_repair_station
google_places,Burkett Auto Repair,"275 Cross Road, Douglas",,,31.5502128,-82.80535119999999,auto_repair_station
google_places,K & R Tires & More,"1472 Iron Road, Douglas",,,31.5028382,-82.8099577,auto_repair_station
google_places,Matt's Service Center,"1477 Wendell Sears Road, Douglas",,,31.5018825,-82.8084504,auto_repair_station
google_places,Y&Y AUTO REPAIR,"1413 East Ward Street, Douglas",,,31.508622,-82.8320643,auto_repair_station
google_places,Anderson Ford Service,"109 West Green Highway, Douglas",,,31.5092751,-82.8333184,auto_repair_station
google_places,Anderson Ford Parts,"109 West Green Highway, Douglas",,,31.50915479999999,-82.8332631,auto_repair_station
google_places,Castrol Quality Lube & Car Wash,"1404 East Ward Street, Douglas",,,31.5079887,-82.8327032,auto_repair_station
google_places,Prince Body Shop,"North Fales Avenue, Douglas",,,31.5086937,-82.8336578,auto_repair_station
google_places,Knollwood Tire & Wheel Warehouse,"503 Lupo Lane, Douglas",,,31.5030262,-82.8331795,auto_repair_station
google_places,Vickers Audio & Glass Tinting,"850 Bowens Mill Road Southeast, Douglas",,,31.496321,-82.82851090000001,auto_repair_station
google_places,David's Paint and Body Shop,"621 Cleveland Street, Douglas",,,31.50950559999999,-82.8425623,auto_repair_station
google_places,Intoxalock Ignition Interlock,"1301 North Peterson Avenue, Douglas",,,31.5234052,-82.85071740000001,auto_repair_station
google_places,Sweat's Battery & Electric Co,"1206 North Peterson Avenue, Douglas",,,31.5211745,-82.8504327,auto_repair_station
google_places,Rojas Auto Repair,"1215 North Peterson Avenue, Douglas",,,31.5227608,-82.85078949999999,auto_repair_station
google_places,Empire Customs,"519 North Peterson Avenue, Douglas",,,31.5139325,-82.85083159999999,auto_repair_station
google_places,Newtons Body Shop,"510 Gaskin Avenue South #508, Douglas",,,31.5042082,-82.8450357,auto_repair_station
google_places,Douglas Used Tire,"603 East Baker Highway, Douglas",,,31.5016897,-82.8429737,auto_repair_station
google_places,Elite Landscape Solutions,"606 Gaskin Avenue South, Douglas",,,31.5025753,-82.8448726,auto_repair_station
google_places,Don's Body Barn,"2161 Industrial Boulevard North, Douglas",,,31.53695859999999,-82.8558273,auto_repair_station
google_places,CARQUEST AUTO PARTS #3404,"114 East Bryan Street, Douglas",,,31.506229,-82.8499691,auto_repair_station
google_places,Kingdom Graphics,"104 East Cherry Street, Douglas",,,31.5034387,-82.8500632,auto_repair_station
google_places,Harrell's Automotive & Body Repair,"701 East Walker Street, Douglas",,,31.5173892,-82.8577297,auto_repair_station
google_places,Cook Portable Warehouses of Douglas,"1251 Bowens Mill Road Southeast, Douglas",,,31.4883016,-82.8409016,auto_repair_station
google_places,Davis Tire,"1130 Bowens Mill Road Southeast, Douglas",,,31.4886468,-82.836669,auto_repair_station
google_places,Rapid Lube,"1126 Bowens Mill Road Southeast, Douglas",,,31.4884701,-82.83728049999999,auto_repair_station
google_places,B & M Automotive,"1125 Bowens Mill Road Southeast, Douglas",,,31.48894589999999,-82.8380134,auto_repair_station
google_places,"2108 Tinting, LLC","300 West Cherry Street, Douglas",,,31.50328659999999,-82.85300560000002,auto_repair_station
google_places,Knollwood Tire & Wheel Douglas,"1122 Bowens Mill Road Southeast, Douglas",,,31.48812960000001,-82.83742989999999,auto_repair_station
google_places,Mavis Tires & Brakes,"1303 Peterson Avenue South, Douglas",,,31.49104669999999,-82.8514513,auto_repair_station
google_places,Lube Masters,"1120 West Baker Highway, Douglas",,,31.5003538,-82.8642753,auto_repair_station
google_places,"Amerson Tire, Inc.","609 Bowens Mill Road Southwest, Douglas",,,31.503665,-82.875666,auto_repair_station
google_places,M & R Truck Accessories,"1714 Peterson Avenue South, Douglas",,,31.4809532,-82.8503898,auto_repair_station
google_places,Quickfix Auto Service,"502 Bowens Mill Road Southwest, Douglas",,,31.5060329,-82.8739777,auto_repair_station
google_places,NAPA Auto Parts - Brooks Auto Parts Company,"1200 Bowens Mill Road Southwest, Douglas",,,31.489526,-82.864819,auto_repair_station
google_places,George A. Cook Stadium,"100 West College Park Drive, Douglas",,,31.4929754,-82.85849759999999,excessive_light
google_places,Jardine Stadium,"105 Bonwell Royal Road, Douglas",,,31.54832439999999,-82.8586911,excessive_light
google_places,South Georgia State College Softball Field,Douglas,,,31.4943795,-82.85229849999999,excessive_light
google_places,Douglas Municipal Gene Chambers Airport,"440 Elton D Brooks Boulevard, Douglas",,,31.4760398,-82.8577194,excessive_noise
google_places,Sharick Auto Sales,"2081 Georgia 32, Alma",,,31.5448862,-82.5282024,auto_repair_station
google_places,RPM Machine Services,"2019 Georgia 32, Alma",,,31.5447368,-82.5232079,auto_repair_station
google_places,Sunrise Farm & Auto Supply,"1303 Van Streat Highway, Nicholls",,,31.5199654,-82.6282652,auto_repair_station
google_places,Maremont Mufflers,United States,,,31.5154428,-82.6347696,auto_repair_station
google_places,Serrano's Repair,"601 Van Streat Highway, Nicholls",,,31.5177691,-82.63924960000001,auto_repair_station
google_places,Reggie's Paint & Body LLC,"110 Old Dixie School Road, Alma",,,31.5452966,-82.53658639999999,auto_repair_station
google_places,Window Tint,"2081 Georgia 32, Alma",,,31.5448528,-82.52819819999999,auto_repair_station
google_places,A & M Auto Electric,"212 Cypress Circle, Alma",,,31.5353699,-82.5203974,auto_repair_station
google_places,Roberts Auto Service LLC,"1976 Georgia 32, Alma",,,31.5437239,-82.5192007,auto_repair_station
google_places,Taylors Audio,"118 Industrial Drive, Alma",,,31.5451989,-82.5128939,auto_repair_station
google_places,Bacon County Airport-AMG,"142 Airport Loop, Alma",,,31.5411891,-82.50853719999999,excessive_noise
google_places,NAPA Auto Parts - Brooks Auto Parts,"717 West 12th Street, Alma",,,31.542892,-82.473202,auto_repair_station
google_places,Burnette Automotive Services,"605 South Pierce Street, Alma",,,31.5374866,-82.463567,auto_repair_station
google_places,Alma Auto Sure,"106 East 16th Street, Alma",,,31.539306,-82.4619369,auto_repair_station
google_places,Bell's Service Station,"101 South Pierce Street, Alma",,,31.5410697,-82.4625992,auto_repair_station
google_places,Newberry's Body Shop,"665 West 12th Street, Alma",,,31.5428535,-82.47155409999999,auto_repair_station
google_places,R(/)R AtVs and cycle repair,"117 Pepper Place, Alma",,,31.5342514,-82.40473639999999,auto_repair_station
google_places,Joe's Garage,"124 Pepper Place, Alma",,,31.53416949999999,-82.4052687,auto_repair_station
google_places,Fast Eddie's airbrush and custom paint,"147 Kale Drive, Alma",,,31.5356514,-82.4073669,auto_repair_station
google_places,Taylor's Truck & Trailer Parts,"721 Radio Station Road, Alma",,,31.5214472,-82.4490064,auto_repair_station
google_places,ProTekTive Tint’s,"506 Townsend Lane, Alma",,,31.5270465,-82.4569652,auto_repair_station
google_places,Cousin's Automotive,"814 Radio Station Road, Alma",,,31.5314086,-82.4596947,auto_repair_station
google_places,Bennett's Offroad Powersports & Accessories,United States,,,31.516101,-82.46111379999999,auto_repair_station
google_places,JJ & JAY'S Tire and Auto Care,"934 South Pierce Street, Alma",,,31.53311879999999,-82.46349239999999,auto_repair_station
google_places,Yesterday Tire Town,"934 South Pierce Street, Alma",,,31.53311879999999,-82.46349239999999,auto_repair_station
google_places,O'Reilly Auto Parts,"801 South Pierce Street, Alma",,,31.5361356,-82.4638944,auto_repair_station
google_places,Bussey's Tire Shop,"905 South Pierce Street, Alma",,,31.53525879999999,-82.4640636,auto_repair_station
google_places,ALMA TIRE & AUTO REPAIR LLC,"937 South Pierce Street, Alma",,,31.5326298,-82.46432770000001,auto_repair_station
google_places,Alma's Auto Service Center,"410 West 16th Street, Alma",,,31.539588,-82.4680964,auto_repair_station
google_places,Carter's Vehicle Unlocking Service,"428 Market Street, Alma",,,31.5374564,-82.46937369999999,auto_repair_station
google_places,Axle Surgeon of South GA and North FL,"737 West 11th Street, Alma",,,31.54398220000001,-82.47326609999999,auto_repair_station
google_places,Precision Maintenance,"140 Georgia 32, Alma",,,31.539362,-82.4748781,auto_repair_station
google_places,AA Injection & Turbo Service,"206 Douglas Street, Alma",,,31.5449082,-82.4775457,auto_repair_station
google_places,Lube King and Tires,"1035 West 12th Street, Alma",,,31.5434685,-82.4832368,auto_repair_station
google_places,Avila Brothers Automotive LLC,"1038 West 12th Street, Alma",,,31.542777,-82.4838753,auto_repair_station
google_places,Harden Body Shop,"1209 West 12th Street, Alma",,,31.5436541,-82.48784309999999,auto_repair_station
google_places,R/S Ford Parts And Transport,"222 Friendship Church Road, Alma",,,31.5664913,-82.48512079999999,auto_repair_station
google_places,Larry's Auto Salvage,"310 Friendship Church Road, Alma",,,31.5720092,-82.4865343,auto_repair_station
google_places,Red Raider Stadium,"GGCQ+6Q, Alma",,,31.5205035,-82.4605016,excessive_light
google_places,Potreros Alma Gaogia,"121 Muskrat Road, Alma",,,31.5918371,-82.45514349999999,excessive_light
google_places,Kent Automotive LLC,"4113 John Herndon Road, Surrency",,,31.6117482,-82.20913999999999,auto_repair_station
google_places,Tyre Farms,"5832 9 Run Road, Screven",,,31.53373659999999,-82.09598729999999,auto_repair_station
google_places,B & C Collision Center,"103 West JL Tyre Street, Screven",,,31.4872449,-82.0165437,auto_repair_station
